uid,Progress,Duration (in seconds),Finished,ResponseId,LocationLatitude,LocationLongitude,mael_1,mael_2,mael_3,mael_4,mael_5,mael_6,bergami_org,bergami_dept,disengagement_1,exhaustion_1,exhaustion_2,exhaustion_3,disengagement_2,disengagement_3,pros,cons,story,bergami_org_num,bergami_dept_num,mael_avg,Length of Service in Years,Job Title,Division,Department,Function,Work Location,Work State,Work Country,Legal Entity Name,Year of Birth,Gender,EEO Code,2019 Performance,2020 Performance,LINK,Collabera,Race,2019_perf_dummy,2020_perf_dummy
U527,100,308,TRUE,R_3h44cQ7UmigtP8z,47.67329407,-122.3426056,5,5,5,4,4,4,G,G,1,4,4,2,1,3,"I worked for Collabera for 5 years, feels like home. My management takes care of me, so I want to do the same back. ","The industry itself is exhausting but that is not Collabera fault, its just the nature of it but I still love it","My Management supported me and gave me the flexibility to deal with a family issues and because I felt support I felt encouraged to keep working hard while going through a difficult time in my life. Again- speaks to ""if you take care of your employees, they will take care of you back""",7.0,7.0,4.5,3.49,Account Manager,Regional,Sales,Sales,Seattle (Fourth Avenue),Washington,U.S.A.,Collabera Inc.,1990,Female,Hispanic or Latino,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_0pJY9QfsMbF87g9&Q_CHL=gl,1,Hispanic or Latino,1.0,1.0
U940,100,520004,TRUE,R_3maBW1PH1e6Jpbo,42.36529541,-87.94719696,4,4,4,5,4,5,B,E,2,2,3,3,2,1,"Supportive Community, Also, the 5 pillars we stand by I think are all great reasons to work for Collabera","Disconnect between onshore and offshore sometimes causes issues with candidates and understanding all the aspects around the position. Also, we tend to create problems for ourselves that otherwise do not need to occur, ",Going above and beyond what is expected of us from our clients ,2.0,5.0,4.333333333333333,2.04,VMO Coordinator,Regional,Sales,Sales,San Francisco (Main Street),California,U.S.A.,Collabera Inc.,1995,Female,White,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_dcLNTBiYSDMK8Qd&Q_CHL=gl,1,White,1.0,1.0
U621,100,575,TRUE,R_Xq3YSlT48NwRjgd,42.80740356,-88.40429688,4,4,3,4,5,5,E,C,2,2,3,2,2,4,"Great commission structure, opportunity is great. Job stability. Good coworkers","Low base salary, not a lot of women in leadership. Not very good perks other than commission. NO 401K MATCH is horrible!","One negative experience I can remember is when a coworker had a brother pass away. When she had to immediately leave to go be with her family, she was told she needed to enter the time in the system and use her vacation time for a family death. That really rubbed a lot of people in the office the wrong way because there was no concern for her feelings. ",5.0,3.0,4.166666666666667,3.1,Lead Account Manager,Regional,Sales,Sales,Chicago (W Madison St),Illinois,U.S.A.,Collabera Inc.,1995,Female,White,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_1FDQHeUFwR7OR5H&Q_CHL=gl,1,White,1.0,1.0
U8,100,1902,TRUE,R_3HhUChlokoNVm3U,40.8184967,-74.1588974,5,5,5,5,5,4,E,F,1,1,4,1,1,4,Amazing work environment and everyone gets along like they are family. ,There are no downsides of working at Collabera in my opinion. ,"I started working for Collabera in 1999 when the office was in a basement. Since then, the company has grown so much and despite all that change, the company still stands by its original core values and cares for its employees like family.",5.0,6.0,4.833333333333333,21.4,Delivery Manager,Regional,Recruitment,Recruitment,Basking Ridge (Allen Road),New Jersey,U.S.A.,Collabera Inc.,1971,Male,Asian,Not Achieved,Not Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_8oIuwATmIK3WwQZ&Q_CHL=gl,1,Asian,0.0,0.0
U1224,100,572801,TRUE,R_2cwP4LEyW8boK9r,23.02760315,72.58709717,4,5,5,5,5,4,G,H,1,2,4,2,2,2,"Personally, I have got the best team to work with and it feels like a family. Apart from work relationship, we share personal connections as well and these people do not feel less than a family. I am so amazed and blessed to have this kind of family in my life. Thank you Collabera for giving me this opportunity to be here.","Initially, the work pressure seemed high because I just got in from college. It really made me think if this is a place for me or if I can survive this pressure. The targets would sometimes make me go crazy.","Initially, it was very difficult for me to cope up with the pressure. But then I was aligned under Anshuman Singh and he is such an awesome person to work with. The healthy team environment that he created has me speechless. As a company the first thing should be a healthy work life environment and to help figure out the difficulties one is facing. The constant support that I receive from my manager and the team has really proved that Collabera is isn't just a name but also an example of how one can collaborate with each other and help each other grow. It's the best place to start a career if someone chooses to be in staffing.",7.0,8.0,4.666666666666667,1.17,Technical Recruiter,Delivery- Global,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1997,Female,Asian,Not Achieved,Not Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_5yVGPcmgbGS6iwZ&Q_CHL=gl,1,Asian,0.0,0.0
U1234,100,546,TRUE,R_1mJl2dlUDP7jK9h,30.66220093,-97.93099976,3,4,5,3,3,5,D,E,2,2,3,2,2,2,Being a part of a work in progress will one day be nice - when we see progress happening. ,"Commission issues constantly, confusing systems that rarely work, treated like a number by upper level Management. Heavy male leadership. Upper level managements goals are the only ones that matter - not considering the health and safety of their employees. When our leading competition is letting their Employees work from home and have completely revolutionized the way they treat their employees it's embarrassing to see how little progress we have made. ",When people say they love the culture of Collabera it's because they love their offices. The overall company culture is not unified at all. The cultures of offshore and onshore and vastly different and it's frustrating for both sides. We need to find a way to bridge the gap between our on and off shore teams. We need to consolidate back office teams so employees understand where to go for things and what people do. There are too many pockets of people that pop into situations that I have no idea who they are.  I know people are excited about the bigger picture and the larger goal - but we need to fix what's broken right now. ,4.0,5.0,3.8333333333333335,1.23,Senior Account Manager,Regional,Sales,Sales,Austin (Congress Ave),Texas,U.S.A.,Collabera Inc.,1990,Female,White,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_cLR7rfJlFoHnMep&Q_CHL=gl,1,White,1.0,1.0
U1057,100,483,TRUE,R_1lajpkXFS9FMchP,22.30029297,73.20509338,5,4,5,4,5,1,H,H,1,3,3,3,2,2,Every employee is treated as a family. Gives amazing growth opportunities and keeps one motivated throughout the year. ,I Don't think of any at all except the night shift. ,BLAZE and monthly recognitions. It truly has made me go that one extra step everytime. ,8.0,8.0,4.0,1.56,Account Executive,SI Clients,Sales,Sales,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1994,Female,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_87fvNIYyFZn6StT&Q_CHL=gl,1,Asian,,
U167,100,579828,TRUE,R_1NxcVRF596Gev0w,22.30029297,73.20509338,5,5,5,5,5,5,H,H,1,2,4,3,1,1,"At Collabera, Employees always stay motivated, excited and engaged in their work. Every Month, Best Performing Employees get rewarded. Energetic Sports events, Festival Events, Zumba events are organized with the best possible facilities to enjoy together. Collabera offers lucrative incentives, Trips to different countries which always attracts employees to perform at their best potential. Collabera offers some of the most advanced training that no other firm in the country is able to - for eg. Digital Recruitment Training, PACER, CCL Platform that offers wide range of content to learn.",Process Driven Environment which sometimes becomes too frustrating for some new joinees to adopt. No Cab Service. Less Pay Scale.,"At Collabera, I have seen many individuals grow leaps and bounds. Recruiters gaining experience offshore and getting transferred to onshore office which is a life changing event for them. The Visionary Leaders at Collabera have been successful in developing multiple regional offices in the United States, Canada, Malaysia, Poland, Australia and have create tremendous growth opportunities for many. I am very amazed to see how Client Service given highest priority which is very much valued by the Top executives of the clients.",8.0,8.0,5.0,7.5,Associate Delivery Manager,Regional,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1988,Male,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_8qcC8DwoWH2b8ZD&Q_CHL=gl,1,Asian,,
U997,100,485,TRUE,R_OlC37nfOt8aDpmh,23.02760315,72.58709717,2,4,4,4,2,4,B,F,2,2,3,3,2,3,"To have a great environment to work, very professional behaviour when it's about work and to have a great culture i.e. to say that to enjoy every culture possible","Having diplomatic answers from the head is always let my morale down. Also, how they interpret the work load is one you need to be aware of.","As a Timesheet Titans, any escalation that may happens, whole team including leads get on top of the situation and with the help of other departments gets resolved at the earliest. meaning Collaberation, Satisfaction",2.0,6.0,3.3333333333333335,1.81,Executive Finance & Accounts,Global Business Services,Finance,Timesheet,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1983,Male,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_7VEDNVLfVOggUxn&Q_CHL=gl,1,Asian,,
U314,100,1371,TRUE,R_3smISVitgUqv72Z,37.66529846,-77.53639984,4,4,4,2,4,5,D,D,2,3,3,3,2,2,"There are pros to working at Collabera - management is supportive and flexible, commission plan is good, we have great clients.",Cons - every office runs differently so it's hard to relate to colleagues in other regions; lack of training/learning opportunities; little to no visibility on how other accounts are doing,"Work hard, play hard - we have our President's club trip every year which really exemplifies our cultural value. We all work hard during the year to qualify for this trip so we can celebrate with each other.",4.0,4.0,3.8333333333333335,5.2,Senior Account Manager,Enterprise Services Group,Sales,Sales,Glen Allen (Concourse Blvd),Virginia,U.S.A.,Collabera Inc.,1993,Female,White,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_86biP7H4naL1pFX&Q_CHL=gl,1,White,1.0,1.0
U193,100,1230,TRUE,R_3htg70VyH8aoyji,47.2098999,-122.2279968,4,4,5,5,5,4,D,D,2,2,3,2,2,2,"competition , recognition, personal satisfaction that you help applicants and clients","too many processes and approvals before you can get resolution from an internal team, it often feels like they are putting sticks in your wheels","employee appreciation events, presidents club and top30 - collabera knows how to pumper and recognize",4.0,4.0,4.5,6.93,Senior Account Manager,Regional,Sales,Sales,Seattle (Fourth Avenue),Washington,U.S.A.,Collabera Inc.,1983,Female,White,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_0uBov6i7aksX3qR&Q_CHL=gl,1,White,1.0,1.0
U1037,100,532903,TRUE,R_2Btl2PevuF2e0WD,22.71629333,75.831604,4,4,5,4,4,5,E,E,2,2,3,2,2,1,"Being my first Job I have learned so many things that made me better individual, I give this credit to the leaders I am working with and Collabera gave it all to me.",You have to prove yourself in regular intervals to keep up in the race and I love challenges.,"There was this month where my performance wasn't at peak and I felt really bad about it because even after giving my best , my ""numbers"" were not reflecting my potential. Here comes my Manager ""Nisha Gor"" , who made sure I smile again,  feel good about my work by sharing different experience of her journey in company and how never giving up can lead to everything we want to achieve. She has been my strength in Collabera and I would love to work with her whenever I get a chance.
And this is one of biggest value in Collabera people around you are really supportive, they celebrate your success, you are recognized for everything (small or big) which keeps you motivated along the way.",5.0,5.0,4.333333333333333,1.77,Talent Development Expert,Cognixia-Jump,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1997,Female,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_5sU9u3gnTxNKaRT&Q_CHL=gl,1,Asian,,
U756,100,577134,TRUE,R_A7ChiM8ZH6AUUr7,23.02760315,72.58709717,5,4,4,5,4,3,D,E,2,3,3,3,2,2,Collabera (CSPL) has been an icon of an organization that is strong in bond with the people that partner with it ,"Lack of Transparency, Trust, Relying on words of few people rather than allowing resource to express him/herself, Favorable/biased approach at times, ","Positive : The way Collabera (CSPL) takes care of its resources and has strong roots with growing leaders as  in-house talent
Negative : We have open door policy, but we are not very much in agreement with relying on words and perception of few senior leaders
",4.0,5.0,4.166666666666667,2.42,Manager Sales,IT Services,Sales,Sales,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1984,Male,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_eXu5fP82H7OrxlP&Q_CHL=gl,1,Asian,,
U950,100,528699,TRUE,R_2tyVaEG7JeqTS8I,29.7375946,-95.52100372,4,5,4,4,4,4,B,B,2,3,4,2,2,3,the people/culture & opportunities for advancement,gap between upper level management and lower level positions,"celebrating promotions/each others successes regularly 
",2.0,2.0,4.166666666666667,2.02,Corporate Recruiter,Global Business Services,Corporate Recruitment,Corporate Recruitment (Campus),Houston (Katy Fwy),Texas,U.S.A.,Collabera Inc.,1995,Female,Hispanic or Latino,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_3jxXlsULWFMACzz&Q_CHL=gl,1,Hispanic or Latino,,
U1083,100,578426,TRUE,R_3MR78d60kTUHwK9,22.55250549,72.9552002,5,5,5,5,5,5,D,H,1,1,3,3,2,2,                                      Helping nature of coworker                                                                                   ,                                          I don't any downside while working at collabera.                                                                                                                                                                                             ,i have nothing share for now.                                                                                                                                                                                                           ,4.0,8.0,5.0,1.5,Executive Operations,Business Core Services,Operations,Operations,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1990,Male,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_3UvRVAzVe4c8oiV&Q_CHL=gl,1,Asian,1.0,1.0
U212,100,1978,TRUE,R_2e9K2MizdGz9vgg,34.00340271,-84.46050262,5,5,5,5,5,5,C,C,2,2,3,2,2,3,"Strong Cultural Values. 
Few great leaders
Hard work is always recognized.","Sometimes Management is not cooperative.
People are not given right opportunities.
Leadership is not very mature in the South.
People should be given opportunities based on their Caliber.
",I have had great time in NJ office while managing one of the big Financial clients.Hard work was recognized and I grew personally and professionally.,3.0,3.0,5.0,6.54,Senior Account Manager,Regional,Sales,Sales,Atlanta (Peachtree Rd),Georgia,U.S.A.,Collabera Inc.,1981,Female,Asian,Not Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_9AbBG2rQESxL2tf&Q_CHL=gl,1,Asian,0.0,1.0
